kind,index,duration_ns
frame_gap,173,12452900
frame_gap,174,12465074
frame_gap,175,12530234
frame_gap,176,12459783
frame_gap,177,12507585
frame_gap,178,12550677
frame_gap,179,12613427
frame_gap,180,12383081
frame_gap,181,12498154
frame_gap,182,12454067
frame_gap,183,12550465
frame_gap,184,12447415
frame_gap,185,12574063
frame_gap,186,12423662
frame_gap,187,12561362
frame_gap,188,12439739
frame_gap,189,12559754
frame_gap,190,12450762
frame_gap,191,12547555
frame_gap,192,12484041
frame_gap,193,12497956
frame_gap,194,12457536
frame_gap,195,12537548
frame_gap,196,12469454
frame_gap,197,12547886
frame_gap,198,12530768
frame_gap,199,12449433
frame_gap,200,12470076
frame_gap,201,12530920
frame_gap,202,12464817
frame_gap,203,12564270
frame_gap,204,12484911
frame_gap,205,12508720
frame_gap,206,12463696
frame_gap,207,12529835
frame_gap,208,12503037
frame_gap,209,12502157
frame_gap,210,12444211
frame_gap,211,12527456
frame_gap,212,12467085
frame_gap,213,12502592
frame_gap,214,12505945
frame_gap,215,12498881
frame_gap,216,12534994
frame_gap,217,12553390
frame_gap,218,12399576
frame_gap,219,12500686
frame_gap,220,12505684
frame_gap,221,12496761
frame_gap,222,12509639
frame_gap,223,12490956
frame_gap,224,12510832
frame_gap,225,12493936
frame_gap,226,12499902
frame_gap,227,12500651
frame_gap,228,12493532
frame_gap,229,12536024
frame_gap,230,12467268
frame_gap,231,12496802
frame_gap,232,12504672
frame_gap,233,12595571
frame_gap,234,12449727
frame_gap,235,12453194
frame_gap,236,12503782
frame_gap,237,12501110
frame_gap,238,12495038
frame_gap,239,12497526
frame_gap,240,12505132
frame_gap,241,12497500
frame_gap,242,12504833
frame_gap,243,12499909
frame_gap,244,12492001
frame_gap,245,12563322
frame_gap,246,12436452
frame_gap,247,12576513
frame_gap,248,12426570
frame_gap,249,12597192
frame_gap,250,12397063
frame_gap,251,12502739
frame_gap,252,12523942
frame_gap,253,12484990
frame_gap,254,12501443
frame_gap,255,12515906
frame_gap,256,12477877
frame_gap,257,12500941
frame_gap,258,12501538
frame_gap,259,12499788
frame_gap,260,12524544
frame_gap,261,12470799
frame_gap,262,12503137
frame_gap,263,12502946
frame_gap,264,12561637
frame_gap,265,12512917
frame_gap,266,12421022
frame_gap,267,12519813
frame_gap,268,12488755
frame_gap,269,12504888
frame_gap,270,12514421
frame_gap,271,12481597
frame_gap,272,12501942
frame_gap,273,12518414
frame_gap,274,12469525
frame_gap,275,12499208
frame_gap,276,12502451
frame_gap,277,12501775
frame_gap,278,12553243
frame_gap,279,12443894
frame_gap,280,12504055
frame_gap,281,12493825
frame_gap,282,12506714
frame_gap,283,12499371
frame_gap,284,12502087
frame_gap,285,12549087
frame_gap,286,12446917
frame_gap,287,12552910
frame_gap,288,12447622
frame_gap,289,12549345
frame_gap,290,12451097
frame_gap,291,12571019
frame_gap,292,12481754
frame_gap,293,12460808
frame_gap,294,12491765
frame_gap,295,12545408
frame_gap,296,12503089
frame_gap,297,12499853
frame_gap,298,12495842
frame_gap,299,12512148
frame_gap,300,12494808
frame_gap,301,12496801
frame_gap,302,12454092
frame_gap,303,12541134
frame_gap,304,12544743
frame_gap,305,12402181
frame_gap,306,12495103
frame_gap,307,12502953
frame_gap,308,12500704
frame_gap,309,12504912
frame_gap,310,12501023
frame_gap,311,12498428
frame_gap,312,12495538
frame_gap,313,12558657
frame_gap,314,12445344
frame_gap,315,12548781
frame_gap,316,12447482
frame_gap,317,12567055
frame_gap,318,12434069
frame_gap,319,12556474
frame_gap,320,12448429
frame_gap,321,12553137
frame_gap,322,12535273
frame_gap,323,12461923
frame_gap,324,12446351
frame_gap,325,12554148
frame_gap,326,12446354
frame_gap,327,12552433
frame_gap,328,12451331
frame_gap,329,12555936
frame_gap,330,12492738
frame_gap,331,12499722
frame_gap,332,12446991
frame_gap,333,12555955
frame_gap,334,12444831
frame_gap,335,12529124
frame_gap,336,12471343
frame_gap,337,12498239
frame_gap,338,12497743
frame_gap,339,12493173
frame_gap,340,12549514
frame_gap,341,12455338
frame_gap,342,12502249
frame_gap,343,12498545
frame_gap,344,12497071
frame_gap,345,12504926
frame_gap,346,12505338
frame_gap,347,12501498
frame_gap,348,12493815
frame_gap,349,12515337
frame_gap,350,12494748
frame_gap,351,12492184
frame_gap,352,12504796
frame_gap,353,12495713
frame_gap,354,12528231
frame_gap,355,12542047
frame_gap,356,12527441
frame_gap,357,12417770
frame_gap,358,12488578
frame_gap,359,12519361
frame_gap,360,12468976
frame_gap,361,12611448
frame_gap,362,12391253
frame_gap,363,12500159
frame_gap,364,12574848
frame_gap,365,12543948
frame_gap,366,12403852
frame_gap,367,12483805
frame_gap,368,12494877
frame_gap,369,12496278
frame_gap,370,12521998
frame_gap,371,12487881
frame_gap,372,12514800
frame_gap,373,12493341
frame_gap,374,12488367
frame_gap,375,12495908
frame_gap,376,12503759
frame_gap,377,12557204
frame_gap,378,12441935
frame_gap,379,12498425
frame_gap,380,12523339
frame_gap,381,12495140
frame_gap,382,12489097
frame_gap,383,12495440
frame_gap,384,12499870
frame_gap,385,12540403
frame_gap,386,12453997
frame_gap,387,12501802
frame_gap,388,12500013
frame_gap,389,12499070
frame_gap,390,12496143
frame_gap,391,12502583
frame_gap,392,12498095
frame_gap,393,12503559
frame_gap,394,12498276
frame_gap,395,12496507
frame_gap,396,12502971
frame_gap,397,12514498
frame_gap,398,12486813
frame_gap,399,12498356
frame_gap,400,12499253
frame_gap,401,12504479
frame_gap,402,12491984
frame_gap,403,12533657
frame_gap,404,12476549
frame_gap,405,12495127
frame_gap,406,12498094
frame_gap,407,12501643
frame_gap,408,12576723
frame_gap,409,12419410
frame_gap,410,12501819
frame_gap,411,12504226
frame_gap,412,12494929
frame_gap,413,12527842
frame_gap,414,12473151
frame_gap,415,12497528
frame_gap,416,12497348
frame_gap,417,12502058
frame_gap,418,12507219
frame_gap,419,12494917
frame_gap,420,12494460
frame_gap,421,12505183
frame_gap,422,12498100
frame_gap,423,12499729
frame_gap,424,12502497
frame_gap,425,12497633
frame_gap,426,12502185
frame_gap,427,12509484
frame_gap,428,12486216
frame_gap,429,12514899
frame_gap,430,12498637
frame_gap,431,12524659
frame_gap,432,12471914
frame_gap,433,12491668
frame_gap,434,12502880
frame_gap,435,12493562
frame_gap,436,12586027
frame_gap,437,12412794
frame_gap,438,12498087
frame_gap,439,12500415
frame_gap,440,12495371
frame_gap,441,12538341
frame_gap,442,12479077
frame_gap,443,12492619
frame_gap,444,12501459
frame_gap,445,12499955
frame_gap,446,12491050
frame_gap,447,12501017
frame_gap,448,12502124
frame_gap,449,12543060
frame_gap,450,12461061
frame_gap,451,12552744
frame_gap,452,12444451
frame_gap,453,12558723
frame_gap,454,12449875
frame_gap,455,12547610
frame_gap,456,12453451
frame_gap,457,12548162
frame_gap,458,12464105
frame_gap,459,12538958
frame_gap,460,12471672
frame_gap,461,12496124
frame_gap,462,12479495
frame_gap,463,12492038
frame_gap,464,12550910
frame_gap,465,12446692
frame_gap,466,12501006
frame_gap,467,12496961
frame_gap,468,12498263
frame_gap,469,12506734
frame_gap,470,12515500
frame_gap,471,12482510
frame_gap,472,12497710
frame_gap,473,12505466
frame_gap,474,12494338
frame_gap,475,12500725
frame_gap,476,12495968
frame_gap,477,12525991
frame_gap,478,12480702
frame_gap,479,12489077
frame_gap,480,12501950
frame_gap,481,12516757
frame_gap,482,12565106
frame_gap,483,12432619
frame_gap,484,12500764
frame_gap,485,12519373
frame_gap,486,12485181
frame_gap,487,12493862
frame_gap,488,12501165
frame_gap,489,12506491
frame_gap,490,12491128
frame_gap,491,12504534
frame_gap,492,12495803
frame_gap,493,12501734
frame_gap,494,12501509
frame_gap,495,12577729
frame_gap,496,12433536
frame_gap,497,12587086
frame_gap,498,12401165
frame_gap,499,12502558
frame_gap,500,12524444
frame_gap,501,12475503
frame_gap,502,12521035
frame_gap,503,12481244
frame_gap,504,12496362
frame_gap,505,12497422
frame_gap,506,12502020
frame_gap,507,12509465
frame_gap,508,12515765
frame_gap,509,12485803
frame_gap,510,12494780
frame_gap,511,12497963
frame_gap,512,12508390
frame_gap,513,12491968
frame_gap,514,12500835
frame_gap,515,12493098
frame_gap,516,12501383
frame_gap,517,12501941
frame_gap,518,12500167
frame_gap,519,12499350
frame_gap,520,12499496
frame_gap,521,12506700
frame_gap,522,12500104
frame_gap,523,12493745
frame_gap,524,12499312
frame_gap,525,12499867
frame_gap,526,12579194
frame_gap,527,12418563
frame_gap,528,12501677
frame_gap,529,12500721
frame_gap,530,12506930
frame_gap,531,12490526
frame_gap,532,12503915
frame_gap,533,12492449
frame_gap,534,12502325
frame_gap,535,12492506
frame_gap,536,12491778
frame_gap,537,12503056
frame_gap,538,12499782
frame_gap,539,12511033
frame_gap,540,12488577
frame_gap,541,12503705
frame_gap,542,12502349
frame_gap,543,12495151
frame_gap,544,12550215
frame_gap,545,12448831
frame_gap,546,12501705
frame_gap,547,12498988
frame_gap,548,12500777
frame_gap,549,12512238
frame_gap,550,12519973
frame_gap,551,12525679
frame_gap,552,12549155
frame_gap,553,12517195
frame_gap,554,12404988
frame_gap,555,12495367
frame_gap,556,12478093
frame_gap,557,12497376
frame_gap,558,12498369
frame_gap,559,12499728
frame_gap,560,12501163
frame_gap,561,12498153
frame_gap,562,12514984
frame_gap,563,12499423
frame_gap,564,12492797
frame_gap,565,12531620
frame_gap,566,12463813
frame_gap,567,12600624
frame_gap,568,12398660
frame_gap,569,12602880
frame_gap,570,12440241
frame_gap,571,12460728
frame_gap,572,12519187
frame_gap,573,12640428
frame_gap,574,12398048
frame_gap,575,12494670
frame_gap,576,12465871
frame_gap,577,12542948
frame_gap,578,12458103
frame_gap,579,12530552
frame_gap,580,12468430
frame_gap,581,12533944
frame_gap,582,12498553
frame_gap,583,12502223
frame_gap,584,12467195
frame_gap,585,12534960
frame_gap,586,12465545
frame_gap,587,12538550
frame_gap,588,12556806
frame_gap,589,12446011
frame_gap,590,12493354
frame_gap,591,12497390
frame_gap,592,12476471
frame_gap,593,12525587
frame_gap,594,12467578
frame_gap,595,12531253
frame_gap,596,12499399
frame_gap,597,12499739
frame_gap,598,12497660
frame_gap,599,12502119
frame_gap,600,12497887
frame_gap,601,12493553
frame_gap,602,12453800
frame_gap,603,12498631
frame_gap,604,12553565
frame_gap,605,12460513
frame_gap,606,12500014
frame_gap,607,12658937
frame_gap,608,12381221
frame_gap,609,12616753
frame_gap,610,12351805
frame_gap,611,12562856
frame_gap,612,12468986
frame_gap,613,12630634
frame_gap,614,12376271
frame_gap,615,12609587
frame_gap,616,12386467
frame_gap,617,12609537
frame_gap,618,12355989
frame_gap,619,12482981
frame_gap,620,12517492
frame_gap,621,12546376
frame_gap,622,12434447
frame_gap,623,12605420
frame_gap,624,12416450
frame_gap,625,12479801
frame_gap,626,12497197
frame_gap,627,12497438
frame_gap,628,12501086
frame_gap,629,12578392
frame_gap,630,12424121
frame_gap,631,12608586
frame_gap,632,12388547
frame_gap,633,12502405
frame_gap,634,12496659
frame_gap,635,12499074
frame_gap,636,12502295
frame_gap,637,12508459
frame_gap,638,12492784
frame_gap,639,12607787
frame_gap,640,12394127
frame_gap,641,12498010
frame_gap,642,12529426
frame_gap,643,12573855
frame_gap,644,12396937
frame_gap,645,12576714
frame_gap,646,12426477
frame_gap,647,12602677
frame_gap,648,12398521
frame_gap,649,12593157
frame_gap,650,12354525
frame_gap,651,12664554
frame_gap,652,12383519
frame_gap,653,12592888
frame_gap,654,12403450
frame_gap,655,12528576
frame_gap,656,12482114
frame_gap,657,12598197
frame_gap,658,12395833
frame_gap,659,12603969
frame_gap,660,12463178
frame_gap,661,12504679
frame_gap,662,12432800
frame_gap,663,12495189
frame_gap,664,12498956
frame_gap,665,12601920
frame_gap,666,12399676
frame_gap,667,12503117
frame_gap,668,12517339
frame_gap,669,12487900
frame_gap,670,12496732
frame_gap,671,12564087
frame_gap,672,12437504
frame_gap,673,12605176
frame_gap,674,12387792
frame_gap,675,12556950
frame_gap,676,12471941
frame_gap,677,12572560
frame_gap,678,12395954
frame_gap,679,12600889
frame_gap,680,12399436
frame_gap,681,12552409
frame_gap,682,12447926
frame_gap,683,12496566
frame_gap,684,12503017
frame_gap,685,12550667
frame_gap,686,12451069
frame_gap,687,12497121
frame_gap,688,12500730
frame_gap,689,12528297
frame_gap,690,12482117
frame_gap,691,12598821
frame_gap,692,12394477
frame_gap,693,12581297
frame_gap,694,12421121
frame_gap,695,12494971
frame_gap,696,12499422
frame_gap,697,12526552
frame_gap,698,12471883
frame_gap,699,12601922
frame_gap,700,12400773
frame_gap,701,12601786
frame_gap,702,12442827
frame_gap,703,12460625
frame_gap,704,12506730
frame_gap,705,12558747
frame_gap,706,12427997
frame_gap,707,12600802
frame_gap,708,12395377
frame_gap,709,12603212
frame_gap,710,12400843
frame_gap,711,12501434
frame_gap,712,12495218
frame_gap,713,12604869
frame_gap,714,12400376
frame_gap,715,12517746
frame_gap,716,12478022
frame_gap,717,12545936
frame_gap,718,12453953
frame_gap,719,12602416
frame_gap,720,12467164
frame_gap,721,12536678
frame_gap,722,12395740
frame_gap,723,12496523
frame_gap,724,12502468
frame_gap,725,12496330
frame_gap,726,12508531
frame_gap,727,12595926
frame_gap,728,12403335
frame_gap,729,12603579
frame_gap,730,12392736
frame_gap,731,12501882
frame_gap,732,12501877
frame_gap,733,12570702
frame_gap,734,12448299
frame_gap,735,12572619
frame_gap,736,12403453
frame_gap,737,12590311
frame_gap,738,12453640
frame_gap,739,12463707
frame_gap,740,12499503
frame_gap,741,12490902
frame_gap,742,12507548
frame_gap,743,12592565
frame_gap,744,12404782
frame_gap,745,12501733
frame_gap,746,12497457
frame_gap,747,12614459
frame_gap,748,12387611
frame_gap,749,12611680
frame_gap,750,12397589
frame_gap,751,12568977
frame_gap,752,12432506
frame_gap,753,12496197
frame_gap,754,12494622
frame_gap,755,12599964
frame_gap,756,12394464
frame_gap,757,12603708
frame_gap,758,12399920
frame_gap,759,12553874
frame_gap,760,12444713
frame_gap,761,12593088
frame_gap,762,12405715
frame_gap,763,12603106
frame_gap,764,12433837
frame_gap,765,12573022
frame_gap,766,12394791
frame_gap,767,12494787
frame_gap,768,12501391
frame_gap,769,12599236
frame_gap,770,12403550
frame_gap,771,12607188
frame_gap,772,12508838
frame_gap,773,12401106
frame_gap,774,12493020
frame_gap,775,12538898
frame_gap,776,12450826
frame_gap,777,12544870
frame_gap,778,12782522
frame_gap,779,12334644
frame_gap,780,12378384
frame_gap,781,12560079
frame_gap,782,12400529
frame_gap,783,12661659
frame_gap,784,12389275
frame_gap,785,12585939
frame_gap,786,12412247
frame_gap,787,12573705
frame_gap,788,12395169
frame_gap,789,12625271
frame_gap,790,12404175
frame_gap,791,12607686
frame_gap,792,12361621
frame_gap,793,12544934
frame_gap,794,12461633
frame_gap,795,12536133
frame_gap,796,12479097
frame_gap,797,12519092
frame_gap,798,12516178
frame_gap,799,12678777
frame_gap,800,12264358
frame_gap,801,12639266
frame_gap,802,12351974
frame_gap,803,12478214
frame_gap,804,12519041
frame_gap,805,12648524
frame_gap,806,12355890
frame_gap,807,12574828
frame_gap,808,12421486
frame_gap,809,12641075
frame_gap,810,12361358
frame_gap,811,12561873
frame_gap,812,12437010
frame_gap,813,12642213
frame_gap,814,12358918
frame_gap,815,12528568
frame_gap,816,12473134
frame_gap,817,12639885
frame_gap,818,12361182
frame_gap,819,12527963
frame_gap,820,12467229
frame_gap,821,12635458
frame_gap,822,12333524
frame_gap,823,12661130
frame_gap,824,12383788
frame_gap,825,12637224
frame_gap,826,12359064
frame_gap,827,12642860
frame_gap,828,12353702
frame_gap,829,12559686
frame_gap,830,12425093
frame_gap,831,12551805
frame_gap,832,12519428
frame_gap,833,12563814
frame_gap,834,12380009
frame_gap,835,12644375
frame_gap,836,12354300
frame_gap,837,12538056
frame_gap,838,12464554
frame_gap,839,12615952
frame_gap,840,12382421
frame_gap,841,12534183
frame_gap,842,12467847
frame_gap,843,12615602
frame_gap,844,12382964
frame_gap,845,12539915
frame_gap,846,12450638
frame_gap,847,12628489
frame_gap,848,12382764
frame_gap,849,12531745
frame_gap,850,12473246
frame_gap,851,12641430
frame_gap,852,12320467
frame_gap,853,12678066
frame_gap,854,12374375
frame_gap,855,12623821
frame_gap,856,12359145
frame_gap,857,12530090
frame_gap,858,12480104
frame_gap,859,12620801
frame_gap,860,12369459
frame_gap,861,12532813
frame_gap,862,12530037
frame_gap,863,12496187
frame_gap,864,12440828
frame_gap,865,12532019
frame_gap,866,12469029
frame_gap,867,12641357
frame_gap,868,12359305
frame_gap,869,12640957
frame_gap,870,12358029
frame_gap,871,12583475
frame_gap,872,12413929
frame_gap,873,12647075
frame_gap,874,12361662
frame_gap,875,12556814
frame_gap,876,12440229
frame_gap,877,12639116
frame_gap,878,12363084
frame_gap,879,12532253
frame_gap,880,12517648
frame_gap,881,12589291
frame_gap,882,12365650
frame_gap,883,12646827
frame_gap,884,12383200
frame_gap,885,12552144
frame_gap,886,12459787
frame_gap,887,12629872
frame_gap,888,12337741
frame_gap,889,12637307
frame_gap,890,12361234
frame_gap,891,12654628
frame_gap,892,12380598
frame_gap,893,12519225
frame_gap,894,12476033
frame_gap,895,12611490
frame_gap,896,12387720
frame_gap,897,12505204
frame_gap,898,12543000
frame_gap,899,12566919
frame_gap,900,12392142
frame_gap,901,12462882
frame_gap,902,12534363
frame_gap,903,12608720
frame_gap,904,12392228
frame_gap,905,12497968
frame_gap,906,12570409
frame_gap,907,12548458
frame_gap,908,12382383
frame_gap,909,12502492
frame_gap,910,12495535
frame_gap,911,12673082
frame_gap,912,12335070
frame_gap,913,12496104
frame_gap,914,12494160
frame_gap,915,12501454
frame_gap,916,12552650
frame_gap,917,12477482
frame_gap,918,12413924
frame_gap,919,12554534
frame_gap,920,12472728
frame_gap,921,12474007
frame_gap,922,12505188
frame_gap,923,12516360
frame_gap,924,12476813
frame_gap,925,12690790
frame_gap,926,12347409
frame_gap,927,12557013
frame_gap,928,12436027
frame_gap,929,12484874
frame_gap,930,12485468
frame_gap,931,12602647
frame_gap,932,12442433
frame_gap,933,12545711
frame_gap,934,12447250
frame_gap,935,12516764
frame_gap,936,12466203
frame_gap,937,12743830
frame_gap,938,13400957
frame_gap,939,11362791
frame_gap,940,12580305
frame_gap,941,12393017
frame_gap,942,12505718
frame_gap,943,12496709
frame_gap,944,12499599
frame_gap,945,12496030
frame_gap,946,12501171
frame_gap,947,12600276
frame_gap,948,12417481
frame_gap,949,12482722
frame_gap,950,12501448
frame_gap,951,12599894
frame_gap,952,12399061
frame_gap,953,12577994
frame_gap,954,12423266
frame_gap,955,12542605
frame_gap,956,12456267
frame_gap,957,12516406
frame_gap,958,12488997
frame_gap,959,12557739
frame_gap,960,12438367
frame_gap,961,12579287
frame_gap,962,12422104
frame_gap,963,12499204
frame_gap,964,12498663
frame_gap,965,12606438
frame_gap,966,12448781
frame_gap,967,12510153
frame_gap,968,12435835
frame_gap,969,12495762
frame_gap,970,12506366
frame_gap,971,12498103
frame_gap,972,12499296
frame_gap,973,12606323
frame_gap,974,12402174
frame_gap,975,12602254
frame_gap,976,12383333
frame_gap,977,12605539
frame_gap,978,12402544
frame_gap,979,12514518
frame_gap,980,12484455
frame_gap,981,12588875
frame_gap,982,12406944
frame_gap,983,12507811
frame_gap,984,12497019
frame_gap,985,12551150
frame_gap,986,12446885
frame_gap,987,12510444
frame_gap,988,12493299
frame_gap,989,12506105
frame_gap,990,12491916
frame_gap,991,12506925
frame_gap,992,12544482
frame_gap,993,12501317
frame_gap,994,12451621
frame_gap,995,12494060
frame_gap,996,12501599
frame_gap,997,12599858
frame_gap,998,12399958
frame_gap,999,12500073
frame_gap,1000,12501622
frame_gap,1001,12502110
frame_gap,1002,12498888
frame_gap,1003,12499697
frame_gap,1004,12505768
frame_gap,1005,12588349
frame_gap,1006,12406206
frame_gap,1007,12498646
frame_gap,1008,12551934
frame_gap,1009,12611969
frame_gap,1010,12418541
frame_gap,1011,12553418
frame_gap,1012,12382403
frame_gap,1013,12555290
frame_gap,1014,12444021
frame_gap,1015,12556991
frame_gap,1016,12418930
frame_gap,1017,12667721
frame_gap,1018,12381664
frame_gap,1019,12573057
frame_gap,1020,12397305
frame_gap,1021,12476904
frame_gap,1022,12507732
frame_gap,1023,12661161
frame_gap,1024,12341432
frame_gap,1025,12551505
frame_gap,1026,12472674
frame_gap,1027,12468230
frame_gap,1028,12500497
frame_gap,1029,12500308
frame_gap,1030,12503099
frame_gap,1031,12597556
frame_gap,1032,12396716
frame_gap,1033,12601479
frame_gap,1034,12405150
frame_gap,1035,12658123
frame_gap,1036,12364197
frame_gap,1037,12646590
frame_gap,1038,12330018
frame_gap,1039,12561189
frame_gap,1040,12435472
frame_gap,1041,12551532
frame_gap,1042,12413940
frame_gap,1043,12704503
frame_gap,1044,12346566
frame_gap,1045,12539956
frame_gap,1046,12445187
frame_gap,1047,12614360
frame_gap,1048,12385383
frame_gap,1049,12586514
frame_gap,1050,12413493
frame_gap,1051,12663417
frame_gap,1052,12356713
frame_gap,1053,12495016
frame_gap,1054,12485243
frame_gap,1055,12612826
frame_gap,1056,12384530
frame_gap,1057,12554002
frame_gap,1058,12447888
frame_gap,1059,12547920
frame_gap,1060,12459748
frame_gap,1061,12658529
frame_gap,1062,12338404
frame_gap,1063,12660440
frame_gap,1064,12335426
frame_gap,1065,12554451
frame_gap,1066,12448064
frame_gap,1067,12585691
frame_gap,1068,12398437
frame_gap,1069,12685123
frame_gap,1070,12336254
frame_gap,1071,12672927
frame_gap,1072,12332065
frame_gap,1073,12657667
frame_gap,1074,12337738
frame_gap,1075,12734265
frame_gap,1076,12264199
frame_gap,1077,12658871
frame_gap,1078,12336927
frame_gap,1079,12615911
frame_gap,1080,12455263
frame_gap,1081,12560804
frame_gap,1082,12368643
frame_gap,1083,12620081
frame_gap,1084,12377872
frame_gap,1085,12555010
frame_gap,1086,12448402
frame_gap,1087,12661964
frame_gap,1088,12341567
frame_gap,1089,12555359
frame_gap,1090,12441812
frame_gap,1091,12749540
frame_gap,1092,12243202
frame_gap,1093,12602062
frame_gap,1094,12434636
frame_gap,1095,12600119
frame_gap,1096,12383098
frame_gap,1097,12628126
frame_gap,1098,12351243
frame_gap,1099,12677684
frame_gap,1100,12325419
frame_gap,1101,12567585
frame_gap,1102,12430801
frame_gap,1103,12603344
frame_gap,1104,12394982
frame_gap,1105,12605021
frame_gap,1106,12393555
frame_gap,1107,12566520
frame_gap,1108,12436479
frame_gap,1109,12568020
frame_gap,1110,12430256
frame_gap,1111,12501470
frame_gap,1112,12519388
frame_gap,1113,12475725
frame_gap,1114,12503252
frame_gap,1115,12497364
frame_gap,1116,12505600
frame_gap,1117,12530308
frame_gap,1118,12471888
frame_gap,1119,12497211
frame_gap,1120,12499391
frame_gap,1121,12599352
frame_gap,1122,12457874
frame_gap,1123,12540412
frame_gap,1124,12402094
frame_gap,1125,12499449
frame_gap,1126,12508543
frame_gap,1127,12591026
frame_gap,1128,12406979
frame_gap,1129,12592699
frame_gap,1130,12434336
frame_gap,1131,12466215
frame_gap,1132,12503114
frame_gap,1133,12540824
frame_gap,1134,12458609
frame_gap,1135,12571682
frame_gap,1136,12423228
frame_gap,1137,12600363
frame_gap,1138,12426423
frame_gap,1139,12476729
frame_gap,1140,12498513
frame_gap,1141,12569373
frame_gap,1142,12457771
frame_gap,1143,12591767
frame_gap,1144,12382594
frame_gap,1145,12600837
frame_gap,1146,12542511
frame_gap,1147,12364907
frame_gap,1148,12487524
frame_gap,1149,12586290
frame_gap,1150,12434526
frame_gap,1151,12496043
